name,tdp
"Qualcomm Technologies, Inc MSM8916",0.0
"Qualcomm Technologies, Inc MSM8917",0.0
"Qualcomm Technologies, Inc MSM8920",0.0
"Qualcomm Technologies, Inc MSM8929",0.0
"Qualcomm Technologies, Inc MSM8937",0.0
"Qualcomm Technologies, Inc MSM8939",0.0
"Qualcomm Technologies, Inc MSM8952",0.0
"Qualcomm Technologies, Inc MSM8953",0.0
"Qualcomm Technologies, Inc MSM8956",0.0
"Qualcomm Technologies, Inc MSM8976",0.0
"Qualcomm Technologies, Inc MSM8976SG",0.0
"Qualcomm Technologies, Inc MSM8992",0.0
"Qualcomm Technologies, Inc MSM8994",0.0
"Qualcomm Technologies, Inc MSM8996",0.0
"Qualcomm Technologies, Inc MSM8996pro",0.0
"Qualcomm Technologies, Inc MSM8998",0.0
"Qualcomm Technologies, Inc QCM2150",0.0
"Qualcomm Technologies, Inc QM215",0.0
"Qualcomm Technologies, Inc SA8195P",0.0
"Qualcomm Technologies, Inc SCUBAPIIOT",0.0
"Qualcomm Technologies, Inc SDA450",0.0
"Qualcomm Technologies, Inc SDA660",0.0
"Qualcomm Technologies, Inc SDM429",0.0
"Qualcomm Technologies, Inc SDM439",0.0
"Qualcomm Technologies, Inc SDM450",0.0
"Qualcomm Technologies, Inc SDM460",0.0
"Qualcomm Technologies, Inc SDM630",0.0
"Qualcomm Technologies, Inc SDM632",0.0
"Qualcomm Technologies, Inc SDM636",0.0
"Qualcomm Technologies, Inc SDM660",0.0
"Qualcomm Technologies, Inc SDM662",0.0
"Qualcomm Technologies, Inc SDM665",0.0
"Qualcomm Technologies, Inc SDM670",0.0
"Qualcomm Technologies, Inc SDM710",0.0
"Qualcomm Technologies, Inc SDM712",0.0
"Qualcomm Technologies, Inc SDM720G",0.0
"Qualcomm Technologies, Inc SDM730G AIE",0.0
"Qualcomm Technologies, Inc SDM750G",0.0
"Qualcomm Technologies, Inc SDM765G 5G",0.0
"Qualcomm Technologies, Inc SDM778G",0.0
"Qualcomm Technologies, Inc SDM845",0.0
"Qualcomm Technologies, Inc SDMMAGPIE",0.0
"Qualcomm Technologies, Inc SDMMAGPIEP",0.0
"Qualcomm Technologies, Inc SM4250",0.0
"Qualcomm Technologies, Inc SM4350",0.0
"Qualcomm Technologies, Inc SM6125",0.0
"Qualcomm Technologies, Inc SM6150",0.0
"Qualcomm Technologies, Inc SM6225",0.0
"Qualcomm Technologies, Inc SM6375",0.0
"Qualcomm Technologies, Inc SM7125",0.0
"Qualcomm Technologies, Inc SM7150",0.0
"Qualcomm Technologies, Inc SM7225",0.0
"Qualcomm Technologies, Inc SM7250",0.0
"Qualcomm Technologies, Inc SM8150",0.0
"Qualcomm Technologies, Inc SM8150_Plus",0.0
"Qualcomm Technologies, Inc SM8150P",0.0
"Qualcomm Technologies, Inc SM8250",0.0
"Qualcomm Technologies, Inc SM8250_AC",0.0
"Qualcomm Technologies, Inc SM8350",0.0
"Qualcomm Technologies, Inc SM8350AC",0.0
"Qualcomm Technologies, Inc TRINKET",0.0
"Qualcomm Technologies, Inc. MSM8940-PMI8940 MTP",0.0
"Renoir based on Qualcomm Technologies, Inc SM7350",0.0
RK30board,0.0
ROC-RK3568-PC HDMI (Android),0.0
Rockchip (Device Tree),0.0
Rockchip RK,0.0
Rockchip RK3229,0.0
Rockchip RK3288,0.0
Rockchip RK3288 (Flattened Device Tree),0.0
Rockchip RK3326,0.0
Rockchip rk3326 863 rkisp1 board,0.0
Rockchip RK3328,0.0
Rockchip RK3328 box liantong avb,0.0
Rockchip RK3368,0.0
Rockchip RK3399,0.0
Rockchip RK3566 BOX DEMO V10 ANDROID Board,0.0
Rockchip RK3566 EVB1 DDR4 V10 Board,0.0
Rockchip RK3566 EVB2 LP4X V10 Board,0.0
Rockchip RK3566 EVB3 DDR3 V10 Board,0.0
Rockchip RK3566 RK817 TABLET LP4X Board,0.0
Rockchip RK3566 RK817 ZIDOO TABLET LP4X Board,0.0
Rockchip RK3568 EVB1 DDR4 V10 Board,0.0
Rockchip RK3588,0.0
"rockchip,rk3328",0.0
"rockchip,rk3368",0.0
Samsung A13 EUR OPEN REV02B board based on EXYNOS8,0.0
Samsung A13 USA SINGLE REV02B board based on EXYNO,0.0
Samsung Exynos 2100,0.0
Samsung Exynos 7420,0.0
Samsung Exynos 7570,0.0
Samsung Exynos 7580,0.0
Samsung Exynos 7870,0.0
Samsung Exynos 7880,0.0
Samsung Exynos 7884,0.0
Samsung Exynos 7885,0.0
Samsung Exynos 7904,0.0
Samsung Exynos 8890,0.0
Samsung Exynos 8895,0.0
Samsung Exynos 9610,0.0
Samsung Exynos 9611,0.0
Samsung Exynos 9810,0.0
Samsung Exynos 9820,0.0
Samsung Exynos 9825,0.0
Samsung EXYNOS5420,0.0
Samsung EXYNOS5433,0.0
SAMSUNG Exynos7420,0.0
SAMSUNG Exynos7580,0.0
Samsung GrandPrimePlus LTE CIS rev04 board based o,0.0
Samsung GrandPrimePlus LTE LTN OPEN rev04 board ba,0.0
Samsung J7 Max LTE SWA board based on MT6757V/WL,0.0
SAMSUNG JF,0.0
Samsung M13 SWA INS 00 board based on EXYNOS850,0.0
SAMSUNG SERRANO,0.0
"Samsung Technologies, Inc Exynos E1080",0.0
SM7325,0.0
SM8325,0.0
SM8350,0.0
SM8450,0.0
SMDK4x12,0.0
Snapdragon 435,0.0
Snapdragon 662,0.0
Snapdragon 7325,0.0
Snapdragon 7c @ 1.96 GHz,0.0
Snapdragon 7c @ 2.40 GHz,9.0
Snapdragon 7c Gen 2 @ 2.55 GHz,7.0
Snapdragon 835,9.0
Snapdragon 8350,0.0
Snapdragon 845 @ 2.8 GHz,0.0
Snapdragon 850 @ 2.96 GHz,5.0
Snapdragon 8c @ 2.46 GHz,0.0
Snapdragon 8cx @ 2.84 GHz,0.0
Snapdragon 8cx Gen 2 @ 3.0 GHz,0.0
Snapdragon 8cx Gen 2 @ 3.15 GHz,7.0
Snapdragon 8cx Gen 3 @ 3.0 GHz,0.0
Sony Mobile fusion3,0.0
Spreadtrum SC7731e,0.0
Spreadtrum SC9853I-IA,0.0
Spreadtrum SC9863A Board,0.0
"Star based on Qualcomm Technologies, Inc SM8350",0.0
T610-Unisoc,0.0
T618,0.0
T700-Unisoc,0.0
"taoyao based Qualcomm Technologies, Inc. Yupik IDP",0.0
tn8,0.0
UGOOS UT8 Board,0.0
UIS7862A,0.0
Unisoc SC7731e,0.0
Unisoc SC9832e,0.0
Unisoc SC9863a,0.0
Unisoc T310,0.0
Unisoc T606,0.0
Unisoc T610,0.0
Unisoc T612,0.0
Unisoc T618,0.0
Unisoc T700,0.0
Unisoc UIS8581A,0.0
Unisoc UIS8581E,0.0
Unisoc ums312,0.0
Unisoc ums512,0.0
Unisoc ums9230,0.0
Unisoc ums9230H,0.0
Unisoc ums9230T,0.0
UNIVERSAL3475,0.0
vendor Kirin710,0.0
vendor Kirin810,0.0
vendor Kirin820,0.0
vendor Kirin9000,0.0
vendor Kirin9000E,0.0
vendor Kirin970,0.0
vendor Kirin980,0.0
vendor Kirin985,0.0
vendor Kirin990,0.0
"Venus based on Qualcomm Technologies, Inc SM8350",0.0
VIA C7-D 1800MHz,20.0
VIA C7-M 1200MHz,0.0
VIA C7-M 1600MHz,15.0
VIA C7-M 6300MHz,0.0
VIA Eden 1000MHz,5.0
VIA Eden 1200MHz,7.0
VIA Eden C1050@1.06GHz,0.0
VIA Eden X2 U4200 @ 1.0+ GHz,0.0
VIA Eden X4 C4250 @ 1.2+GHz,0.0
VIA Esther 1000MHz,0.0
VIA Esther 1500MHz,0.0
VIA Nano L2007@1600MHz,25.0
VIA Nano L2100@1800MHz,25.0
VIA Nano L2207@1600MHz,17.0
VIA Nano U2250 (1.6GHz Capable),8.0
VIA Nano U2250@1300+MHz,10.0
VIA Nano U2500@1200MHz,7.0
VIA Nano U3500@1000MHz,5.0
VIA Nano X2 U4025 @ 1.2 GHz,0.0
VIA Nehemiah,0.0
VIA QuadCore C4650@2.0GHz,0.0
VIA QuadCore L4700 @ 1.2+ GHz,27.5
VIA QuadCore U4650 @ 1.0+ GHz,27.5
"Vili based on Qualcomm Technologies, Inc SM8350",0.0
Virtual @ 2.55GHz,0.0
Virtual @ 2.99GHz,0.0
Virtual @ 3.14GHz,0.0
ZHAOXIN KaiXian KX-6640MA@2.2+GHz,70.0
ZHAOXIN KaiXian KX-U6580@2.5GHz,0.0
ZHAOXIN KaiXian KX-U6780A@2.7GHz,0.0
ZHAOXIN KaiXian ZX-C+ C4700@2.0GHz,0.0
